,CONSTITUENCY-WISE DETAILED RESULTS,,,
,NWFP PROVINCE,,,
SL.No.,Constesting candidates,Party Affiliation,Votes Polled,
,,Percentage of Votes Polled to Registered Voters,25.7,%
,,NA-267 Kachhi,,
1,Pir Bakhsh Jamoot,Pakistan Tahreek-e-Insaf,353,
2,Dr. Abdul Hayee Baloch,Balochistan National Movement,5456,
3,Sardar Yar Muhammad Rind,National Alliance ,57751,
4,Maulana Syed Abdul Malik Shah,Muttahidda Majlis-e-Amal Pakistan,3904,
5,Mr.Mehar Ali Jamoot,Independent,341,
6,Mir Zulfiqar ,Independent,123,
7,Nawab Muhammad Aslam Khan,Pakistan Peoples Party Parliamentarians,10302,
,,Valid Votes,78230,
,,Rejected Votes ,1784,
,,Total Votes ,80014,
,,Registered Voters,230836,
,,Percentage of Votes Polled to Registered Voters,34.7,%
,,NA-268 Kalat-Cum-Mastung ,,
1,Sardar Sanaullah Zehri,Balochistan National Democratic Party,1849,
2,Maulana Abdul Ghafoor Haidri,Muttahidda Majlis-e-Amal Pakistan,21559,
3,Mir Munir Ahmed Shahwani,Balochistan National Party,11157,
4,Mir Kamal Khan Bangalzai,National Alliance ,14638,
5,Dr. Abdul Hakeem Lehri,Balochistan National Congress,1263,
,,Valid Votes,50466,
,,Rejected Votes ,1626,
,,Total Votes ,52092,
,,Registered Voters,219071,
,,Percentage of Votes Polled to Registered Voters,23.78,%
,,NA-269 Khuzdar,,
1,Mr.Abdur Rauf Mengal,Balochistan National Party,27269,
2,Mir Muhammad Ayub Jattak,Balochistan National Movement,24359,
3,Mir Younas Aziz Zehri,Independent,4012,
4,Mir Muhammad Ishaque Mengal,Balochistan National Congress,291,
5,Mir Zafarullah Zehri,Independent,201,
6,Mir Bashir Ahmed Advocate,Independent,190,
7,Mir Meehrullah Umrani,Pakistan Muslim League(N),87,
,,Valid Votes,56409,
,,Rejected Votes ,2621,
,,Total Votes ,59030,
,,Registered Voters,252902,
,,Percentage of Votes Polled to Registered Voters,23.34,%
,,Asghar/Tanveer,,
,,NA-270 Awaran-Cum-Lasbela,,
1,Mr.Allah Warayo Lasi,Independent,172,
2,Mr.Bizan Bizanjo,Balochistan National Democratic Party,1382,
3,Pir Abdul Qadir Al-Gillani,Pakistan Muslim League(QA),40156,
4,Dr.Nasir Ali Qambrani,Jamhoori Wattan Party,691,
5,Mr.Abdul Karim Lasi,Pakistan Peoples Party Parliamentarians,17143,
6,Mr.Abdul Wahab Bazanjo,Balochistan National Movement,2242,
7,Mr.Muhammad Ashraf Khan Tanoli Advocate,Independent,110,
8,Mr.Muhammad Usman ,Balochistan National Party,5905,
9,Moulvi Muhammad Suleman,Muttahidda Majlis-e-Amal Pakistan,4718,
,,Valid Votes,72519,
,,Rejected Votes ,3274,
,,Total Votes ,75793,
,,Registered Voters,252610,
,,Percentage of Votes Polled to Registered Voters,30,%
,,NA-271 Kharan-Cum-Panjgur,,
1,Mr.Amanullah Gichki,National Alliance ,6052,
2,Dr. Sardar Muhammad Hussain,Independent,495,
3,Sardar Fateh Muhammad Hassani ,Pakistan Peoples Party Parliamentarians,6970,
4,Mr.Abdul Khaliq Baloch,Balochistan National Movement,21913,
5,Mr.Abdullah Advocate,Pakistan Muslim League(QA),1694,
6,Mr.Muhammad Azam Raki,Balochistan National Democratic Party,1435,
7,Moulvi Rehmatullah,Muttahidda Majlis-e-Amal Pakistan,25775,
,,Valid Votes,64334,
,,Rejected Votes ,3678,
,,Total Votes ,68012,
,,Registered Voters,198911,
,,Percentage of Votes Polled to Registered Voters,34.19,%
,NA-272 Kech-Cum-Gwadar,,,
1,Mr.Jamil Ahmed Dashti ,Balochistan National Party,1761,
2,Dr. Abdul Malik,Balochistan National Movement,36169,
3,Mrs. Zubada Jalal,Independent,44177,
4,Mr.Fida Hussain,Balochistan National Democratic Party,649,
5,Maulana Abdul Haque,Muttahidda Majlis-e-Amal Pakistan,6252,
,,Valid Votes,89008,
,,Rejected Votes ,3035,
,,Total Votes ,92043,
,,Registered Voters,281748,
,,Percentage of Votes Polled to Registered Voters,32.67,%
,,Asghar/Tanveer,,
